date,system:index,NDVI,Rural_LST,UHI,Urban_LST,.geo,month,year,day_of_year,week,LST_diff,UHI_lag1,UHI_lag4,UHI_rolling4,month_sin,month_cos,doy_sin,doy_cos,time_idx,UHI_trend,UHI_detrended
2022-11-24,241,0.407037449191192,30.739184323330495,4.176760403764924,34.91594472709542,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2022,328,47,4.176760403764927,4.914966820744317,5.369458333927781,5.064054062014676,-0.5000000000000004,0.8660254037844384,-0.594726686960764,0.8039279618328208,237.0,3.8160488088283104,0.360711594936614
2022-12-01,242,0.39804439632944133,33.46236050226624,3.949186127990896,34.37423355068026,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2022,335,48,0.9118730484140158,4.176760403764924,5.5113157858257456,4.673521647555963,-2.4492935982947064e-16,1.0,-0.49377555015997737,0.8695893893466109,238.0,3.819375137226028,0.12981099076486835
2022-12-22,243,0.37106523774418926,33.00256989767118,3.2664633006688106,32.74910002143476,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2022,356,51,-0.2534698762364229,3.949186127990896,5.65317323772371,4.076844163292238,-2.4492935982947064e-16,1.0,-0.154308820664281,0.9880226656636976,239.0,3.8227014656237452,-0.5562381649549346
2022-12-29,244,0.3620721848824386,29.16849982012481,3.0388890248947824,32.207388845019594,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2022,363,52,3.0388890248947824,3.2664633006688106,4.914966820744317,3.6078247143298543,-2.4492935982947064e-16,1.0,-0.034421611622745804,0.9994074007397048,240.0,3.8260277940214626,-0.7871387691266802
2023-01-05,245,0.34751858683993087,33.317312140080155,2.7409037518300163,30.793979129314582,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2023,5,1,-2.5233330107655725,3.0388890248947824,4.176760403764924,3.248860551346127,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,241.0,3.8293541224191805,-1.0884503705891642
2023-01-12,246,0.3329649887974231,26.93765093484432,2.4429184787652503,29.38056941360957,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2023,12,2,2.4429184787652503,2.7409037518300163,3.949186127990896,2.872293639039716,0.49999999999999994,0.8660254037844387,0.2051044998686192,0.9787400799669153,242.0,3.832680450816898,-1.3897619720516476
2023-01-19,247,0.31539425792169007,29.66099318884451,3.1254493081467736,31.097489967061858,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2023,19,3,1.4364967782173466,2.4429184787652503,3.2664633006688106,2.8370401409092065,0.49999999999999994,0.8660254037844387,0.3212696616923644,0.9469877530760753,243.0,3.8360067792146153,-0.7105574710678417
2023-01-26,248,0.297823527045957,29.006430382985847,3.807980137528297,32.814410520514144,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2023,26,4,3.807980137528297,3.1254493081467736,3.0388890248947824,3.029312919067585,0.49999999999999994,0.8660254037844387,0.4327755925504312,0.901501684131884,244.0,3.8393331076123327,-0.031352970084035814
2023-02-09,249,0.31326222491300404,39.057552106463824,5.133091959898269,36.62659986223898,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2023,40,6,-2.430952244224841,3.807980137528297,2.7409037518300163,3.6273599710846485,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,245.0,3.84265943601005,1.2904325238882186
2023-02-16,250,0.3209815738465276,32.73704666201815,5.795647871083254,38.532694533101406,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2023,47,7,5.795647871083254,5.133091959898269,2.4429184787652503,4.4655423191641495,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,246.0,3.8459857644077675,1.9496621066754867
2023-02-23,251,0.29711562713386386,40.26996480469638,4.718977908976484,38.05363368071109,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2023,54,8,-2.2163311239852916,5.795647871083254,3.1254493081467736,4.863924469371577,0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059165,247.0,3.849312092805485,0.8696658161709991
2023-03-02,252,0.2732496804212001,33.93226488145106,3.642307946869714,37.574572828320775,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2023,61,9,3.642307946869714,4.718977908976484,3.807980137528297,4.822506421706931,1.0,6.123233995736766e-17,0.8674563547295969,0.49751328890718066,248.0,3.8526384212032023,-0.2103304743334884
2023-03-09,253,0.30197587298855955,40.92930235723765,3.191731423474007,36.875559524207304,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2023,68,10,-4.053742833030348,3.642307946869714,5.133091959898269,4.337166287600866,1.0,6.123233995736766e-17,0.9209712877166346,0.38963044953078796,249.0,3.8559647496009197,-0.6642333261269129
2023-03-16,254,0.3307020655559189,33.435391320015526,2.7411549000783,36.17654622009383,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2023,75,11,2.741154900078307,3.191731423474007,5.795647871083254,3.573543044849627,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883,250.0,3.859291077998637,-1.118136177920337
2023-03-23,255,0.3499650427916791,38.4214188403622,3.751716051513341,38.533427088414165,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2023,82,12,0.11200824805196419,2.7411549000783,4.718977908976484,3.3317275804838413,1.0,6.123233995736766e-17,0.9873494423939864,0.15855938510313475,251.0,3.862617406396355,-0.11090135488301378
2023-03-30,256,0.3692280200274393,36.12803075378611,4.762277202948383,40.890307956734496,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2023,89,13,4.762277202948383,3.751716051513341,3.642307946869714,3.6117198945035085,1.0,6.123233995736766e-17,0.9992500112396835,0.03872228089217446,252.0,3.8659437347940724,0.8963334681543103
2023-04-20,257,0.3739744551572612,37.51641203787398,4.116265329301683,41.63267736717566,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2023,110,16,4.116265329301683,4.762277202948383,3.191731423474007,3.8428533709604276,0.8660254037844387,-0.4999999999999998,0.9483615800121715,-0.3171912885891061,253.0,3.86927006319179,0.2469952661098933
2023-04-27,258,0.36778929462983295,31.04137785132845,3.715786838082904,41.607253749629606,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2023,117,17,10.565875898301158,4.116265329301683,2.7411549000783,4.086511355461578,0.8660254037844387,-0.4999999999999998,0.9033558023246845,-0.4288919379124835,254.0,3.872596391589507,-0.1568095535066032
2023-05-04,259,0.3616041341024048,19.277404142811896,3.315308346864125,41.58183013208355,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2023,124,18,22.304425989271657,3.715786838082904,3.751716051513341,3.9774094292992745,0.49999999999999994,-0.8660254037844387,0.8452490573530633,-0.5343725582809786,255.0,3.8759227199872246,-0.5606143731230997
2023-05-11,260,0.35541897357497654,48.08121095027962,2.914829855645346,41.5564065145375,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2023,131,19,-6.524804435742119,3.315308346864125,4.762277202948383,3.5155475924735153,0.49999999999999994,-0.8660254037844387,0.7748840413670407,-0.6321034111873487,256.0,3.879249048384942,-0.9644191927395962
2023-05-18,261,0.3492338130475483,39.01663153256488,2.5143513644265667,41.530982896991446,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2023,138,20,2.5143513644265667,2.914829855645346,4.116265329301683,3.1150691012547362,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,257.0,3.8825753767826594,-1.3682240123560927
2023-06-01,262,0.32293041061452277,50.360499024371656,2.911408681576397,38.908125655030325,"{""type"":""MultiPoint"",""coordinates"":[]}",6,2023,152,22,-11.45237336934133,2.5143513644265667,3.715786838082904,2.9139745621281095,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206,258.0,3.885901705180377,-0.9744930236039799
2023-06-08,263,0.30977870939801,34.48675969389844,3.109937340151312,37.59669703404976,"{""type"":""MultiPoint"",""coordinates"":[]}",6,2023,159,23,3.109937340151319,2.911408681576397,3.315308346864125,2.8626318104499062,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104,259.0,3.889228033578094,-0.7792906934267823
2023-08-24,264,0.3299914651840921,-49.0421649727852,-1.660692125996162,26.091353044641167,"{""type"":""MultiPoint"",""coordinates"":[]}",8,2023,236,34,75.13351801742637,3.109937340151312,2.914829855645346,1.7187513150395293,-0.8660254037844385,-0.5000000000000004,-0.7961828637826154,-0.6050560696488494,260.0,3.8925543619758116,-5.553246487971974
2023-08-31,265,0.3318289884373723,30.174114560673782,-2.0943857138277506,25.045412681967658,"{""type"":""MultiPoint"",""coordinates"":[]}",8,2023,243,35,-5.128701878706124,-1.660692125996162,2.5143513644265667,0.5665670454759499,-0.8660254037844385,-0.5000000000000004,-0.8631421280499115,-0.5049610547215202,261.0,3.895880690373529,-5.99026640420128
2023-09-07,266,0.3336665116906525,26.52755162095349,-2.5280793016593397,23.99947231929415,"{""type"":""MultiPoint"",""coordinates"":[]}",9,2023,250,36,-2.5280793016593393,-2.0943857138277506,2.911408681576397,-0.7933049503329842,-1.0,-1.8369701987210297e-16,-0.9175836260593934,-0.3975428142825566,262.0,3.8992070187712464,-6.427286320430586
2023-10-05,267,0.4304374048153943,33.53167430084842,4.24408979222148,35.91968678327551,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2023,278,40,2.3880124824270865,-2.5280793016593397,3.109937340151312,-0.5097668373154423,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776,263.0,3.902533347168964,0.34155644505251637
2023-10-12,268,0.4546301280965797,32.96260833357917,5.937132065691685,38.89974039927085,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2023,285,41,5.937132065691678,4.24408979222148,-1.660692125996162,1.3896892106065195,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995,264.0,3.9058596755666812,2.031272390125004
2023-10-19,269,0.43496837062530347,36.57914109534081,5.200347038085553,37.32108606870477,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2023,292,42,0.7419449733639638,5.937132065691685,-2.0943857138277506,3.2133723985848457,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,265.0,3.9091860039643986,1.2911610341211546
2023-10-26,270,0.4153066131540273,31.278869727659284,4.463562010479421,35.742431738138706,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2023,299,43,4.463562010479421,5.200347038085553,-2.5280793016593397,4.961282726619536,-0.8660254037844386,0.5000000000000001,-0.9070138128026362,0.42110087079608916,266.0,3.912512332362116,0.5510496781173053
2023-11-09,271,0.4102302897011845,32.006481676616744,3.783382847099162,35.789864523715906,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2023,313,45,3.783382847099162,4.463562010479421,4.24408979222148,4.846105990338956,-0.5000000000000004,0.8660254037844384,-0.780295851070776,0.6254105729852457,267.0,3.9158386607598334,-0.1324558136606715
2023-11-30,272,0.4138141875394998,30.711799203911028,1.6855582442961037,32.39735744820713,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2023,334,48,1.6855582442961037,3.783382847099162,5.937132065691685,3.783212534990061,-0.5000000000000004,0.8660254037844384,-0.5086709438521042,0.8609610158889945,268.0,3.9191649891575513,-2.2336067448614476
2023-12-07,273,0.4106520419359371,34.690316319231655,1.968894100878261,31.71655714304811,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2023,341,49,-2.9737591761835453,1.6855582442961037,5.200347038085553,2.9753493006882374,-2.4492935982947064e-16,1.0,-0.4014879892059737,0.9158642882672868,269.0,3.9224913175552687,-1.9535972166770077
2023-12-14,274,0.4074898963323743,28.78352688042867,2.2522299574604183,31.03575683788909,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2023,348,50,2.2522299574604183,1.968894100878261,4.463562010479421,2.4225162874334867,-2.4492935982947064e-16,1.0,-0.2884824328806098,0.9574851883550389,270.0,3.925817645952986,-1.6735876884925678
2023-12-21,275,0.38061862023021226,34.48060143706293,2.363162211457027,31.355066116096303,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2023,355,51,-3.125535320966627,2.2522299574604183,3.783382847099162,2.067461128522953,-2.4492935982947064e-16,1.0,-0.1712931441814778,0.9852201067560606,271.0,3.9291439743507035,-1.5659817628936765
2023-12-28,276,0.3537473441280502,29.20028092884988,2.474094465453636,31.67437539430352,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2023,362,52,2.474094465453639,2.363162211457027,1.6855582442961037,2.2645951838123364,-2.4492935982947064e-16,1.0,-0.05161966722325418,0.9986668162884759,272.0,3.932470302748421,-1.4583758372947848
2024-01-11,277,0.3581026606536009,35.780236286617345,2.2640031781597534,29.839444125334257,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2024,11,2,-5.940792161283088,2.474094465453636,1.968894100878261,2.3383724531327092,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006,273.0,3.9357966311461383,-1.671793452986385
2024-01-18,278,0.3602803189163763,26.763020956336813,2.158957534512812,28.921978490849625,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2024,18,3,2.158957534512812,2.2640031781597534,2.2522299574604183,2.3150543473958076,0.49999999999999994,0.8660254037844387,0.30492122465628907,0.9523775757303974,274.0,3.9391229595438557,-1.780165425031044
2024-01-25,279,0.35588135457897097,28.0680555615003,2.954405368039305,31.66416848102082,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2024,25,4,3.596112919520518,2.158957534512812,2.363162211457027,2.462865136541377,0.49999999999999994,0.8660254037844387,0.4171936026123168,0.9088176373395029,275.0,3.942449287941573,-0.9880439199022679
2024-02-01,280,0.3514823902415657,30.656505269626216,3.749853201565799,34.406358471192014,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2024,32,5,3.7498532015657986,2.954405368039305,2.474094465453636,2.781804820569418,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,276.0,3.9457756163392905,-0.19592241477349148
2024-02-08,281,0.3444990589167468,34.17142740898613,3.7618571933199405,35.22692685366658,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2024,39,6,1.05549944468045,3.749853201565799,2.2640031781597534,3.1562683243594645,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770629,277.0,3.949101944737008,-0.18724475141706742
2024-02-15,282,0.337515727591928,32.27363405106706,3.7738611850740815,36.047495236141145,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2024,46,7,3.7738611850740824,3.7618571933199405,2.158957534512812,3.559994236999782,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571,278.0,3.9524282731347253,-0.1785670880606438
2024-02-22,283,0.3352038940758174,41.5627777599784,4.110911535537507,36.283206321959355,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2024,53,8,-5.2795714380190475,3.7738611850740815,2.954405368039305,3.8491207788743327,0.8660254037844386,0.5000000000000001,0.7909456567567772,0.6118864012687243,279.0,3.955754601532443,0.15515693400506425
2024-02-29,284,0.3328920605597069,32.07095552177664,4.4479618860009325,36.51891740777757,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2024,60,9,4.4479618860009325,4.110911535537507,3.749853201565799,4.023647949983117,0.8660254037844386,0.5000000000000001,0.8587639582758029,0.5123714121284237,280.0,3.9590809299301606,0.48888095607077187
2024-03-14,285,0.31208612336111113,42.08372144208215,3.8677342817385045,37.46540434798587,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2024,74,11,-4.618317094096284,4.4479618860009325,3.7618571933199405,4.050117222087757,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836,281.0,3.962407258327878,-0.09467297658937346
2024-03-21,286,0.3016831547618133,34.36102733848273,3.5776204796072903,37.93864781809002,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2024,81,12,3.5776204796072903,3.8677342817385045,3.7738611850740815,4.001057045721059,1.0,6.123233995736766e-17,0.9844738167520922,0.1755314904214282,282.0,3.9657335867255954,-0.38811310711830505
2024-03-28,287,0.30775866003991115,46.354295758166,4.451287069579486,40.1717969335928,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2024,88,13,-6.1824988245732015,3.5776204796072903,4.110911535537507,4.086150929231554,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484,283.0,3.969059915123313,0.48222715445617315
2024-04-04,288,0.313834165318009,37.079992389543904,5.3249536595516815,42.40494604909559,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2024,95,14,5.324953659551689,4.451287069579486,4.4479618860009325,4.305398872619241,0.8660254037844387,-0.4999999999999998,0.9979171608653922,-0.06450844944931623,284.0,3.97238624352103,1.3525674160306513
2024-04-11,289,0.30743873576462716,49.04783973235211,4.44616115742155,41.2117115582045,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2024,102,15,-7.8361281741476105,5.3249536595516815,3.8677342817385045,4.450005591540003,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005,285.0,3.9757125719187476,0.470448585502802
2024-04-18,290,0.3010433062112453,36.45110841202198,3.5673686552914177,40.0184770673134,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2024,109,16,3.5673686552914177,4.44616115742155,3.5776204796072903,4.447442635461035,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735,286.0,3.979038900316465,-0.41167024502504734
2024-05-02,291,0.3072570635664137,48.203909421140736,2.980761276752176,38.645042756731435,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2024,123,18,-9.558866664409301,3.5673686552914177,4.451287069579486,4.079811187254207,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155,287.0,3.9823652287141824,-1.0016039519620064
2024-05-09,292,0.3103639422439979,35.270868013957895,2.6874575874825557,37.95832560144045,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2024,130,19,2.6874575874825553,2.980761276752176,5.3249536595516815,3.4204371692369255,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031,288.0,3.9856915571119,-1.2982339696293441
2024-05-16,293,0.2963747315607854,42.79819771338061,3.7859889997921528,34.771546184563086,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2024,137,20,-8.026651528817524,2.6874575874825557,4.44616115742155,3.2553941298295763,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596,289.0,3.9890178855096172,-0.20302888571746447
2024-05-23,294,0.282385520877573,26.70024635558397,4.88452041210175,31.58476676768572,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2024,144,21,4.88452041210175,3.7859889997921528,3.5673686552914177,3.5846820690321595,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255,290.0,3.9923442139073346,0.8921761981944156
2024-09-12,295,0.2835420088292499,11.452524504434765,6.035210180693383,17.487734685128146,"{""type"":""MultiPoint"",""coordinates"":[]}",9,2024,256,37,6.035210180693381,4.88452041210175,2.980761276752176,4.348294295017461,-1.0,-1.8369701987210297e-16,-0.9536809966304455,-0.300819807635668,291.0,3.995670542305052,2.039539638388331
2024-09-26,296,0.3894685555676241,31.689262221653436,0.8478219107019633,32.5370841323554,"{""type"":""MultiPoint"",""coordinates"":[]}",9,2024,270,39,0.8478219107019669,6.035210180693383,2.6874575874825557,3.8883853758223133,-1.0,-1.8369701987210297e-16,-0.9979171608653922,-0.06450844944931625,292.0,3.9989968707027694,-3.151174960000806
2024-10-24,297,0.4471593430550485,33.87273431353291,2.968153535461456,34.78131878591849,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2024,298,43,0.9085844723855772,0.8478219107019633,3.7859889997921528,3.683926509739639,-0.8660254037844386,0.5000000000000001,-0.9141279881853337,0.4054257283599973,293.0,4.002323199100487,-1.0341696636390307
2024-10-31,298,0.4615820399269046,31.844141007657925,3.498236441651329,35.342377449309254,"{""type"":""MultiPoint"",""coordinates"":[]}",10,2024,305,44,3.498236441651329,2.968153535461456,4.88452041210175,3.3373555171270337,-0.8660254037844386,0.5000000000000001,-0.858763958275803,0.5123714121284235,294.0,4.005649527498204,-0.5074130858468751
2024-11-07,299,0.44370094827242,33.903902261419084,4.344525340318118,35.814370388536446,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2024,312,45,1.9104681271173618,3.498236441651329,6.035210180693383,2.9146843070332173,-0.5000000000000004,0.8660254037844384,-0.7909456567567774,0.6118864012687242,295.0,4.008975855895922,0.335549484422196
2024-11-14,300,0.4258198566179355,31.09554908877873,5.190814238984906,36.28636332776364,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2024,319,46,5.19081423898491,4.344525340318118,0.8478219107019633,4.000432389103953,-0.5000000000000004,0.8660254037844384,-0.711656622281775,0.7025274741691566,296.0,4.012302184293639,1.178512054691267
2024-11-21,301,0.4141655608117343,32.73204324235578,4.7462997836202145,35.24775136340274,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2024,326,47,2.5157081210469627,5.190814238984906,2.968153535461456,4.444968951143643,-0.5000000000000004,0.8660254037844384,-0.622046748440868,0.7829801036770624,297.0,4.0156285126913565,0.7306712709288581
2024-11-28,302,0.402511265005533,2.656692108177056,4.301785328255524,34.20913939904185,"{""type"":""MultiPoint"",""coordinates"":[]}",11,2024,333,48,31.552447290864798,4.7462997836202145,3.498236441651329,4.645856172794692,-0.5000000000000004,0.8660254037844384,-0.5234156073655503,0.8520775211013093,298.0,4.018954841089074,0.28283048716645
2024-12-12,303,0.3792026733931306,33.7128492680298,3.412756417526141,32.13191547032007,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2024,347,50,-1.5809337977097329,4.301785328255524,4.344525340318118,4.412913942096697,-2.4492935982947064e-16,1.0,-0.3049212246562894,0.9523775757303973,299.0,4.022281169486792,-0.609524751960651
2024-12-19,304,0.3675483775869294,28.125061543797724,2.96824196216145,31.09330350595917,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2024,354,51,2.9682419621614464,3.412756417526141,5.190814238984906,3.857270872890833,-2.4492935982947064e-16,1.0,-0.1882267098432439,0.9821256058680006,300.0,4.0256074978845096,-1.0573655357230596
2024-12-26,305,0.3750367344890589,34.133100874164725,3.3923584676675222,32.3751661359088,"{""type"":""MultiPoint"",""coordinates"":[]}",12,2024,361,52,-1.7579347382559263,2.96824196216145,4.7462997836202145,3.51878554390266,-2.4492935982947064e-16,1.0,-0.06880242680232064,0.9976303053065857,301.0,4.028933826282227,-0.6365753586147047
2025-01-02,306,0.3825250913911884,29.84055379268484,3.8164749731735945,33.657028765858435,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2025,2,1,3.8164749731735945,3.3923584676675222,4.301785328255524,3.397457955132178,0.49999999999999994,0.8660254037844387,0.03442161162274574,0.9994074007397048,302.0,4.032260154679944,-0.21578518150634984
2025-01-09,307,0.35669785803124077,33.7057407456035,3.8368129113968923,33.37998641667546,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2025,9,2,-0.325754328928042,3.8164749731735945,3.412756417526141,3.5034720785998656,0.49999999999999994,0.8660254037844387,0.15430882066428117,0.9880226656636976,303.0,4.035586483077662,-0.19877357168076948
2025-01-16,308,0.3308706246712932,29.24579321787229,3.85715084962019,33.10294406749248,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2025,16,3,3.85715084962019,3.8368129113968923,2.96824196216145,3.7256993004645507,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,304.0,4.038912811475379,-0.1817619618551891
2025-01-23,309,0.33467531555784563,34.48729309555584,3.823514858801749,33.25155876484266,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2025,23,4,-1.2357343307131785,3.85715084962019,3.3923584676675222,3.8334883982481074,0.49999999999999994,0.8660254037844387,0.38566340624360707,0.9226395488404876,305.0,4.042239139873097,-0.21872428107134745
2025-01-30,310,0.3384800064443981,29.610294594209535,3.789878867983308,33.400173462192846,"{""type"":""MultiPoint"",""coordinates"":[]}",1,2025,30,5,3.7898788679833117,3.823514858801749,3.8164749731735945,3.826839371950536,0.49999999999999994,0.8660254037844387,0.49377555015997715,0.869589389346611,306.0,4.045565468270814,-0.2556866002875058
2025-02-13,311,0.3282969569374866,39.59713290718671,4.825523305624004,36.60817892229154,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2025,44,7,-2.9889539848951685,3.789878867983308,3.8368129113968923,4.074016970507314,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,307.0,4.048891796668531,0.7766315089554725
2025-02-20,312,0.3232054321840309,32.868836127896536,5.343345524444352,38.21218165234089,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2025,51,8,5.343345524444352,4.825523305624004,3.85715084962019,4.4455656392133545,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,308.0,4.052218125066249,1.2911273993781034
2025-02-27,313,0.3228825424400146,37.9063370033782,4.945356313881046,39.00430768105181,"{""type"":""MultiPoint"",""coordinates"":[]}",2,2025,58,9,1.0979706776736151,5.343345524444352,3.823514858801749,4.726026002983179,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814,309.0,4.055544453463966,0.8898118604170797
2025-03-06,314,0.3225596526959983,35.249066606445,4.54736710331774,39.79643370976274,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2025,65,10,4.54736710331774,4.945356313881046,3.789878867983308,4.915398061816786,1.0,6.123233995736766e-17,0.8996308696522433,0.43665123195606403,310.0,4.058870781861684,0.48849632145605604
2025-03-13,315,0.31991957316391306,44.21952495588765,4.219511155646462,39.57142025483978,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2025,72,11,-4.64810470104787,4.54736710331774,4.825523305624004,4.763895024322401,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801,311.0,4.062197110259401,0.15731404538706073
2025-03-20,316,0.3172794936318279,35.454751591941644,3.891655207975184,39.34640679991683,"{""type"":""MultiPoint"",""coordinates"":[]}",3,2025,79,12,3.891655207975184,4.219511155646462,5.343345524444352,4.400972445205109,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847,312.0,4.065523438657118,-0.17386823068193458
2025-04-03,317,0.27751841003689465,43.66084180622199,2.445294259781882,35.70644074183378,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2025,93,14,-7.9544010643882075,3.891655207975184,4.945356313881046,3.7759569316803177,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,313.0,4.068849767054836,-1.623555507272954
2025-04-10,318,0.257637868239428,32.164343927107026,1.7221137856852309,33.88645771279226,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2025,100,15,1.7221137856852309,2.445294259781882,4.54736710331774,3.0696436022721905,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,314.0,4.072176095452553,-2.3500623097673223
2025-04-17,319,0.2831834288653491,44.5494427453922,3.628716799464076,37.8774525449132,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2025,107,16,-6.6719902004790015,1.7221137856852309,4.219511155646462,2.921945013226594,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,315.0,4.075502423850271,-0.4467856243861945
2025-04-24,320,0.3087289894912701,36.33312756379122,5.535319813242921,41.868447377034144,"{""type"":""MultiPoint"",""coordinates"":[]}",4,2025,114,17,5.535319813242921,3.628716799464076,3.891655207975184,3.3328611645435284,0.8660254037844387,-0.4999999999999998,0.9242907221930933,-0.3816892202666588,316.0,4.078828752247988,1.4564910609949333
2025-05-01,321,0.3281247572852536,44.7566803527852,5.404269998216252,38.00265616167177,"{""type"":""MultiPoint"",""coordinates"":[]}",5,2025,121,18,-6.75402419111343,5.535319813242921,2.445294259781882,4.0726050991521205,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592,317.0,4.082155080645705,1.3221149175705467
